640,0,-684.504881,2427.104607
2329.34895,1174.913113,-609.904076,2383.442441,1203.206678,-630.306033,234,73,0
2078.033278,988.610185,-508.8627,2024.965428,977.876458,-490.176484,235,131,4
2121.504391,932.403024,-517.684179,2181.818006,939.26794,-538.423931,234,126,0
2121.504391,932.403024,-517.684179,2078.033278,988.610185,-508.8627,234,126,0
1019.727627,1351.285219,-201.319877,960.92416,1378.566305,-186.065951,175,204,246
1019.727627,1351.285219,-201.319877,1056.002935,1362.518121,-214.00339,179,206,237
1056.002935,1362.518121,-214.00339,1119.463554,1361.630989,-233.992226,185,209,225
1213.03937,1340.777724,-261.630883,1251.911414,1399.916071,-280.789719,217,225,159
1213.03937,1340.777724,-261.630883,1119.463554,1361.630989,-233.992226,197,215,200
1833.27101,1115.896333,-440.793573,1812.341343,1056.620945,-427.58822,244,185,42
1833.27101,1115.896333,-440.793573,1888.581318,1122.067701,-459.740199,242,171,32
1782.837657,1149.474909,-427.618158,1833.27101,1115.896333,-440.793573,244,185,42
1782.837657,1149.474909,-427.618158,1794.889095,1205.31668,-437.414549,244,185,42
1488.284006,1006.009801,-312.461651,1455.587731,949.710852,-294.566774,239,237,114
1488.284006,1006.009801,-312.461651,1550.058494,1000.362295,-332.719689,248,241,96
1488.284006,1006.009801,-312.461651,1447.694656,1043.553274,-303.322325,244,239,104
1447.694656,1043.553274,-303.322325,1486.145219,1104.943374,-323.786778,244,239,104
1376.388843,1267.643376,-306.479386,1432.627032,1236.452816,-321.435913,246,240,101
1386.389312,1064.615754,-285.289262,1447.694656,1043.553274,-303.322325,234,234,125
1386.389312,1064.615754,-285.289262,1416.963599,1128.215489,-303.446245,234,234,125
1432.627032,1236.452816,-321.435913,1387.669417,1163.017342,-297.934702,241,238,110
1416.963599,1128.215489,-303.446245,1467.264582,1127.530735,-320.193132,244,239,104
1416.963599,1128.215489,-303.446245,1387.669417,1163.017342,-297.934702,241,238,110
592.571353,1412.023427,-76.605901,618.862452,1334.813455,-76.748787,116,147,202
670.898385,1409.211916,-100.10384,592.571353,1412.023427,-76.605901,116,147,202
670.898385,1409.211916,-100.10384,699.984231,1369.359999,-104.662051,137,168,220
1856.882217,1216.537809,-458.979293,1794.889095,1205.31668,-437.414549,242,175,35
1856.882217,1216.537809,-458.979293,1907.387204,1176.023636,-471.478326,239,153,19
1871.355546,1265.013913,-468.659617,1856.882217,1216.537809,-458.979293,239,153,19
1871.355546,1265.013913,-468.659617,1941.637105,1265.198611,-491.732029,237,145,13
1941.637105,1265.198611,-491.732029,1934.469209,1336.611428,-496.503367,235,131,3
1888.581318,1122.067701,-459.740199,1942.552452,1103.769241,-475.708051,238,152,19
1888.581318,1122.067701,-459.740199,1907.387204,1176.023636,-471.478326,238,152,19
1989.723697,1058.781248,-486.711072,1967.268035,1010.33794,-474.281828,236,141,10
1989.723697,1058.781248,-486.711072,2054.583171,1063.877222,-508.670076,235,133,5
1907.387204,1176.023636,-471.478326,1964.406869,1160.376395,-488.661035,237,143,12
1942.552452,1103.769241,-475.708051,1989.723697,1058.781248,-486.711072,236,140,10
1942.552452,1103.769241,-475.708051,1964.406869,1160.376395,-488.661035,236,140,10
587.646891,929.938006,-34.815913,610.97231,839.519966,-33.869835,84,116,176
667.144042,714.842706,-37.018555,745.50868,749.982402,-56.24677,86,118,178
667.144042,714.842706,-37.018555,694.864431,787.424067,-47.644065,86,118,178
563.118893,671.042943,-17.882211,667.144042,714.842706,-37.018555,78,110,171
563.118893,671.042943,-17.882211,550.809951,768.036697,-19.694276,78,110,171
550.809951,768.036697,-19.694276,610.97231,839.519966,-33.869835,78,110,172
770.396273,810.227957,-67.365442,823.320759,874.901023,-87.146045,108,139,196
823.320759,874.901023,-87.146045,899.731726,884.635425,-109.074086,125,156,210
823.320759,874.901023,-87.146045,800.161709,929.418134,-86.233038,125,156,209
610.97231,839.519966,-33.869835,680.844793,832.754236,-47.930917,84,116,176
694.864431,787.424067,-47.644065,770.396273,810.227957,-67.365442,93,124,183
694.864431,787.424067,-47.644065,680.844793,832.754236,-47.930917,93,124,183
1489.861636,891.103377,-299.364218,1568.012553,876.97266,-324.417538,242,238,108
1489.861636,891.103377,-299.364218,1502.199161,919.906425,-306.913784,242,238,108
1502.199161,919.906425,-306.913784,1455.587731,949.710852,-294.566774,239,237,114
1502.199161,919.906425,-306.913784,1558.975917,921.018473,-326.426628,246,240,101
1386.030888,1613.269565,-345.655474,1380.291289,1690.498478,-351.141755,254,244,84
1386.030888,1613.269565,-345.655474,1461.294945,1610.091779,-369.524015,254,244,84
1461.294945,1610.091779,-369.524015,1465.404423,1647.433885,-374.411795,253,237,79
1461.294945,1610.091779,-369.524015,1538.182962,1580.226359,-391.444384,253,237,79
1538.182962,1580.226359,-391.444384,1547.824738,1617.191866,-398.100795,250,222,68
1605.346935,1538.418311,-409.135597,1643.669741,1524.8457,-420.232907,247,205,56
1605.346935,1538.418311,-409.135597,1538.182962,1580.226359,-391.444384,250,222,68
1605.346935,1538.418311,-409.135597,1595.505412,1501.851899,-402.417081,248,212,61
1590.301519,1411.943714,-391.736186,1618.56386,1415.818366,-401.3336,250,221,68
1618.56386,1415.818366,-401.3336,1595.505412,1501.851899,-402.417081,249,213,62
1595.505412,1501.851899,-402.417081,1511.470668,1488.358107,-373.889839,252,234,77
1533.049231,1440.958992,-376.099801,1500.96825,1447.964522,-366.419554,253,238,80
1533.049231,1440.958992,-376.099801,1590.301519,1411.943714,-391.736186,252,233,76
1533.049231,1440.958992,-376.099801,1511.470668,1488.358107,-373.889839,252,234,77
968.863045,1456.36646,-196.969281,888.593935,1470.143417,-173.422368,173,203,249
815.083846,1513.969745,-155.027162,888.593935,1470.143417,-173.422368,171,201,247
1123.404787,1437.917204,-243.744702,1119.463554,1361.630989,-233.992226,197,215,200
1075.570139,1441.348379,-228.927842,1056.002935,1362.518121,-214.00339,185,209,225
1075.570139,1441.348379,-228.927842,1123.404787,1437.917204,-243.744702,194,213,207
949.883138,1632.969425,-208.600035,879.387752,1680.211933,-191.320937,176,204,243
865.652123,1608.764844,-179.818132,949.883138,1632.969425,-208.600035,174,203,248
865.652123,1608.764844,-179.818132,875.42491,1574.819764,-179.613195,173,203,248
995.48414,1460.830151,-205.772269,968.863045,1456.36646,-196.969281,177,205,240
995.48414,1460.830151,-205.772269,1075.570139,1441.348379,-228.927842,181,207,233
995.48414,1460.830151,-205.772269,960.989818,1540.383338,-203.037144,180,206,235
875.42491,1574.819764,-179.613195,815.083846,1513.969745,-155.027162,171,201,247
875.42491,1574.819764,-179.613195,960.989818,1540.383338,-203.037144,173,203,248
2368.762781,1297.133576,-634.343165,2316.294133,1321.637434,-619.550969,234,66,0
2368.762781,1297.133576,-634.343165,2315.364367,1266.081158,-614.030549,234,70,0
1341.266029,1392.466982,-308.83707,1410.907345,1357.764648,-327.68507,247,240,99
1341.266029,1392.466982,-308.83707,1366.635704,1468.484545,-325.105877,247,240,99
1251.911414,1399.916071,-280.789719,1341.266029,1392.466982,-308.83707,231,232,131
1251.911414,1399.916071,-280.789719,1219.497756,1421.655716,-272.721436,225,229,143
1429.139646,1489.926867,-347.483914,1500.96825,1447.964522,-366.419554,254,244,84
1429.139646,1489.926867,-347.483914,1423.914989,1530.591644,-349.844277,254,244,84
1423.914989,1530.591644,-349.844277,1511.470668,1488.358107,-373.889839,254,243,84
1364.351786,1601.223003,-337.561509,1386.030888,1613.269565,-345.655474,254,244,84
1364.351786,1601.223003,-337.561509,1423.914989,1530.591644,-349.844277,254,244,84
1364.351786,1601.223003,-337.561509,1294.011667,1606.769488,-315.574185,249,242,94
1366.635704,1468.484545,-325.105877,1429.139646,1489.926867,-347.483914,252,243,88
1366.635704,1468.484545,-325.105877,1304.826386,1519.365823,-310.430585,247,241,98
1986.222941,800.561498,-458.988626,1987.104767,841.654561,-463.495868,239,153,19
1698.178836,855.101656,-366.440003,1764.238183,842.217471,-387.595641,253,238,80
1698.178836,855.101656,-366.440003,1699.490551,917.028046,-373.940648,253,238,80
1558.975917,921.018473,-326.426628,1581.814403,903.270695,-332.172451,252,243,87
1568.012553,876.97266,-324.417538,1631.811316,865.904935,-344.964486,252,243,88
1631.811316,865.904935,-344.964486,1698.178836,855.101656,-366.440003,254,244,84
1631.811316,865.904935,-344.964486,1628.318369,914.199607,-349.337154,254,244,84
1581.814403,903.270695,-332.172451,1568.012553,876.97266,-324.417538,252,243,88
1581.814403,903.270695,-332.172451,1628.318369,914.199607,-349.337154,253,244,85
2250.472778,823.008741,-549.97991,2192.458442,816.448298,-529.990523,234,124,0
2265.013552,752.950485,-548.064837,2348.668618,739.534697,-574.661095,234,117,0
2265.013552,752.950485,-548.064837,2250.472778,823.008741,-549.97991,234,117,0
2265.013552,752.950485,-548.064837,2201.156549,762.145107,-527.624196,234,125,0
2045.122461,790.490673,-477.97282,1986.222941,800.561498,-458.988626,239,153,19
2045.122461,790.490673,-477.97282,2053.290036,820.387076,-483.711166,236,138,9
632.288262,1003.732188,-50.245015,587.646891,929.938006,-34.815913,85,116,177
632.288262,1003.732188,-50.245015,698.314891,997.217053,-65.901765,94,126,185
632.288262,1003.732188,-50.245015,590.779389,1105.57407,-48.189967,93,125,184
1313.636878,922.10565,-243.278474,1399.329439,907.378746,-270.473283,204,219,187
1313.636878,922.10565,-243.278474,1303.00584,941.631484,-241.998026,203,218,188
1313.636878,922.10565,-243.278474,1235.843414,934.353633,-218.737214,188,210,219
1146.808593,931.134291,-189.209542,1143.18816,948.134373,-189.991442,175,204,244
1235.843414,934.353633,-218.737214,1146.808593,931.134291,-189.209542,175,204,244
1235.843414,934.353633,-218.737214,1240.125967,944.852537,-221.367619,188,210,219
2021.886121,1175.273586,-509.065398,1964.406869,1160.376395,-488.661035,235,132,4
2012.872896,1237.714711,-512.335929,1941.637105,1265.198611,-491.732029,235,131,3
2012.872896,1237.714711,-512.335929,2021.886121,1175.273586,-509.065398,234,126,0
2079.783503,1251.150365,-535.593394,2089.719573,1286.504695,-542.330484,234,122,0
2079.783503,1251.150365,-535.593394,2012.872896,1237.714711,-512.335929,234,126,0
2079.783503,1251.150365,-535.593394,2134.635153,1227.957997,-551.276006,234,122,0
2582.082629,1083.503904,-684.22418,2565.78456,1139.407492,-684.048322,234,38,0
2466.0929,1105.194379,-648.12901,2513.319316,1105.717606,-663.694306,234,47,0
2537.363186,1074.860885,-668.722338,2582.082629,1083.503904,-684.22418,234,40,0
2537.363186,1074.860885,-668.722338,2513.319316,1105.717606,-663.694306,234,41,0
800.161709,929.418134,-86.233038,857.602871,993.554303,-108.297421,125,156,209
800.161709,929.418134,-86.233038,732.463144,938.127162,-69.387815,110,141,197
732.463144,938.127162,-69.387815,680.844793,832.754236,-47.930917,93,124,184
698.314891,997.217053,-65.901765,732.463144,938.127162,-69.387815,107,138,195
698.314891,997.217053,-65.901765,750.63594,1086.569693,-88.219737,107,138,195
750.63594,1086.569693,-88.219737,846.127272,1086.639617,-115.546481,126,157,211
1183.045821,1822.231678,-300.425002,1169.304701,1839.907441,-297.770381,241,238,110
1183.045821,1822.231678,-300.425002,1158.937085,1783.083039,-289.041035,236,235,120
1136.154238,1678.619044,-272.004118,1169.111585,1748.843313,-289.024685,225,229,144
1169.111585,1748.843313,-289.024685,1242.88107,1729.021686,-310.717718,236,235,120
1169.111585,1748.843313,-289.024685,1158.937085,1783.083039,-289.041035,236,235,120
1158.937085,1783.083039,-289.041035,1121.985096,1720.658,-271.45997,224,229,144
1103.59101,1696.112824,-263.292489,1136.154238,1678.619044,-272.004118,218,226,157
1103.59101,1696.112824,-263.292489,1121.985096,1720.658,-271.45997,218,226,157
699.984231,1369.359999,-104.662051,654.090717,1327.500814,-86.38099,125,156,210
699.984231,1369.359999,-104.662051,727.187851,1344.821445,-110.265037,141,171,223
617.763925,1196.865323,-63.241555,590.779389,1105.57407,-48.189967,93,125,184
617.763925,1196.865323,-63.241555,687.028551,1232.699735,-86.056938,104,136,193
582.617296,1291.550044,-62.180529,617.763925,1196.865323,-63.241555,104,135,192
582.617296,1291.550044,-62.180529,618.862452,1334.813455,-76.748787,104,135,192
618.862452,1334.813455,-76.748787,654.090717,1327.500814,-86.38099,116,147,203
753.495697,1187.515613,-100.360431,750.63594,1086.569693,-88.219737,126,157,211
753.495697,1187.515613,-100.360431,795.102698,1222.288288,-116.76081,137,168,220
796.286314,1319.797932,-128.600531,795.102698,1222.288288,-116.76081,151,181,231
796.286314,1319.797932,-128.600531,727.187851,1344.821445,-110.265037,145,176,227
654.090717,1327.500814,-86.38099,688.099439,1284.941707,-91.939032,125,156,210
727.187851,1344.821445,-110.265037,688.099439,1284.941707,-91.939032,130,161,214
687.028551,1232.699735,-86.056938,753.495697,1187.515613,-100.360431,124,155,209
687.028551,1232.699735,-86.056938,688.099439,1284.941707,-91.939032,124,155,209
2365.500307,1091.769012,-613.794325,2353.225519,1065.071927,-607.210595,234,75,0
2365.500307,1091.769012,-613.794325,2407.198548,1076.513497,-626.06216,234,70,0
2457.335506,1078.791135,-642.766989,2466.0929,1105.194379,-648.12901,234,50,0
2457.335506,1078.791135,-642.766989,2407.198548,1076.513497,-626.06216,234,61,0
2407.198548,1076.513497,-626.06216,2383.108429,1033.473642,-614.044598,234,70,0
1757.87571,1060.441222,-409.80623,1812.341343,1056.620945,-427.58822,247,204,56
1812.341343,1056.620945,-427.58822,1858.525204,1009.155004,-437.933654,244,185,42
1913.398297,989.820949,-454.197266,1967.268035,1010.33794,-474.281828,239,158,22
1913.398297,989.820949,-454.197266,1858.525204,1009.155004,-437.933654,242,174,34
1858.525204,1009.155004,-437.933654,1827.874719,970.43788,-423.50479,245,190,45
1905.267437,959.475293,-448.292573,1913.398297,989.820949,-454.197266,240,163,27
1905.267437,959.475293,-448.292573,1827.874719,970.43788,-423.50479,245,190,45
2307.232785,1070.458951,-592.591277,2297.631462,1095.033545,-591.795132,234,88,0
2307.232785,1070.458951,-592.591277,2353.225519,1065.071927,-607.210595,234,87,0
2353.225519,1065.071927,-607.210595,2383.108429,1033.473642,-614.044598,234,75,0
2396.490596,985.883543,-613.949206,2452.667145,960.920527,-630.138609,234,70,0
2396.490596,985.883543,-613.949206,2383.108429,1033.473642,-614.044598,234,70,0
