6.775000000000000000e+02,1.760000000000000000e+02
6.755000000000000000e+02,1.700000000000000000e+02
6.715000000000000000e+02,1.640000000000000000e+02
6.685000000000000000e+02,1.570000000000000000e+02
6.645000000000000000e+02,1.510000000000000000e+02
6.595000000000000000e+02,1.460000000000000000e+02
6.540000000000000000e+02,1.415000000000000000e+02
6.485000000000000000e+02,1.370000000000000000e+02
6.420000000000000000e+02,1.335000000000000000e+02
6.355000000000000000e+02,1.300000000000000000e+02
6.290000000000000000e+02,1.265000000000000000e+02
6.220000000000000000e+02,1.235000000000000000e+02
6.150000000000000000e+02,1.205000000000000000e+02
6.085000000000000000e+02,1.180000000000000000e+02
6.020000000000000000e+02,1.155000000000000000e+02
5.950000000000000000e+02,1.125000000000000000e+02
5.885000000000000000e+02,1.090000000000000000e+02
5.805000000000000000e+02,1.070000000000000000e+02
5.750000000000000000e+02,1.025000000000000000e+02
5.675000000000000000e+02,1.000000000000000000e+02
5.620000000000000000e+02,9.550000000000000000e+01
5.570000000000000000e+02,9.250000000000000000e+01
5.505000000000000000e+02,8.900000000000000000e+01
5.450000000000000000e+02,8.450000000000000000e+01
5.375000000000000000e+02,8.200000000000000000e+01
5.335000000000000000e+02,7.600000000000000000e+01
5.250000000000000000e+02,7.450000000000000000e+01
5.190000000000000000e+02,7.250000000000000000e+01
5.135000000000000000e+02,6.800000000000000000e+01
5.060000000000000000e+02,6.750000000000000000e+01
5.020000000000000000e+02,6.150000000000000000e+01
4.960000000000000000e+02,5.750000000000000000e+01
4.890000000000000000e+02,5.650000000000000000e+01
4.830000000000000000e+02,5.250000000000000000e+01
4.760000000000000000e+02,4.950000000000000000e+01
4.700000000000000000e+02,4.550000000000000000e+01
4.630000000000000000e+02,4.250000000000000000e+01
4.550000000000000000e+02,4.050000000000000000e+01
4.495000000000000000e+02,3.600000000000000000e+01
4.430000000000000000e+02,3.450000000000000000e+01
4.380000000000000000e+02,2.950000000000000000e+01
4.330000000000000000e+02,2.450000000000000000e+01
4.250000000000000000e+02,2.250000000000000000e+01
4.205000000000000000e+02,1.700000000000000000e+01
4.140000000000000000e+02,1.350000000000000000e+01
4.080000000000000000e+02,9.500000000000000000e+00
4.025000000000000000e+02,5.000000000000000000e+00
3.960000000000000000e+02,3.500000000000000000e+00
3.825000000000000000e+02,0.000000000000000000e+00
