13223.271429,7700.5675,13217.741317,7915.072262,6699.087276
13223.271429,7700.5675,13149.317368,7654.056261,32429.260982
13149.317368,7654.056261,13132.223405,7764.623463,32716.327292
13134.651142,8289.950499,13018.081172,8276.868951,61723.513967
13134.651142,8289.950499,13104.263132,7937.793761,18540.353981
13290.400184,8302.561066,13433.662796,8302.242129,55757.95225
13290.400184,8302.561066,13134.651142,8289.950499,56001.456602
13290.400184,8302.561066,13278.653293,7968.516659,14218.340795
13278.653293,7968.516659,13324.413951,7909.95983,20501.730052
13278.653293,7968.516659,13217.741317,7915.072262,16216.721056
13067.293358,7772.139579,13031.673923,7667.979837,32736.094587
13088.503346,7661.24788,13067.293358,7772.139579,32476.747318
13217.741317,7915.072262,13174.185202,7920.465778,15701.497547
13132.223405,7764.623463,13088.503346,7661.24788,32424.880996
13132.223405,7764.623463,13174.185202,7920.465778,6467.669059
13104.263132,7937.793761,12995.808345,7918.684007,8942.784248
13104.263132,7937.793761,13067.293358,7772.139579,8496.315573
13104.263132,7937.793761,13174.185202,7920.465778,17819.87653
15691.63759,7258.530414,15762.702925,7313.099558,30321.579525
15691.63759,7258.530414,15647.172397,7348.08717,27164.726697
15647.172397,7348.08717,15575.686004,7284.892149,21668.747416
15470.779705,7526.880198,15528.229852,7634.508292,38332.538359
15470.779705,7526.880198,15404.676703,7531.662219,38548.881107
15470.779705,7526.880198,15455.240169,7365.931504,10322.709455
13506.096323,6083.3988,13548.877482,6096.811121,20445.204289
13582.892004,6131.088604,13643.372343,6052.74286,7572.40728
13582.892004,6131.088604,13548.877482,6096.811121,16622.93616
13548.877482,6096.811121,13609.357821,6018.465378,7097.446184
13643.372343,6052.74286,13609.357821,6018.465378,13265.058373
15203.926636,6938.681225,15140.433421,6928.864518,22875.656463
15203.926636,6938.681225,15215.149215,6807.27708,9679.726274
15240.647454,7010.509661,15203.926636,6938.681225,23625.711955
15240.647454,7010.509661,15308.67807,6943.957901,20196.981442
15308.67807,6943.957901,15351.363896,7003.936878,20748.576514
15308.67807,6943.957901,15321.650673,6829.124807,10658.738116
15349.244339,6665.224628,15360.56491,6778.167425,6419.47784
15360.56491,6778.167425,15398.076322,6833.810959,16830.243047
15360.56491,6778.167425,15321.650673,6829.124807,16649.715448
15215.149215,6807.27708,15120.797643,6810.940128,9917.177161
15215.149215,6807.27708,15281.258179,6780.419324,13199.296186
15321.650673,6829.124807,15281.258179,6780.419324,15265.185607
16316.233712,7314.134449,16084.82883,6935.851052,9689.981512
16237.13658,7396.487891,16316.233712,7314.134449,72579.71475
16237.13658,7396.487891,16152.422776,7452.960529,67511.927146
16237.13658,7396.487891,16031.918076,7085.776731,12656.609181
15575.686004,7284.892149,15541.337432,7353.494676,17425.856217
13235.788618,6560.967041,13253.713719,6406.315135,38499.177299
13235.788618,6560.967041,13278.05771,6783.228538,14325.234276
13230.742561,7310.273786,13223.271429,7700.5675,12502.67934
13230.742561,7310.273786,13178.096815,7080.954353,69121.025035
13230.742561,7310.273786,13292.605359,7087.904438,68094.287063
13292.605359,7087.904438,13341.820545,7312.496488,65930.408798
13292.605359,7087.904438,13278.05771,6783.228538,12690.02374
13133.883312,7313.180934,13149.317368,7654.056261,7258.269968
13133.883312,7313.180934,13093.390586,7078.945122,70777.738195
13093.390586,7078.945122,13065.104583,7316.444865,71254.20723
13093.390586,7078.945122,13038.502157,6654.923374,8821.081591
13278.05771,6783.228538,13357.955277,6802.923572,23693.636191
13278.05771,6783.228538,13195.261925,6819.133643,9732.464407
13178.096815,7080.954353,13133.883312,7313.180934,69938.782517
13178.096815,7080.954353,13195.261925,6819.133643,9441.21299
14411.808339,6342.032161,14475.817655,6384.325238,15259.797427
14243.541717,6526.781765,14235.932963,6376.311069,17011.559097
14243.541717,6526.781765,14324.249436,6664.909026,36151.396105
14324.249436,6664.909026,14342.082774,6900.140892,10573.435469
14324.249436,6664.909026,14374.843102,6623.95752,37731.890417
14374.843102,6623.95752,14441.840354,6754.495564,13945.522082
14397.174316,6505.725363,14374.843102,6623.95752,26828.646904
14397.174316,6505.725363,14367.198082,6387.94392,14584.436436
14367.198082,6387.94392,14411.808339,6342.032161,17075.047576
14367.198082,6387.94392,14302.131594,6352.820493,12077.713619
14235.932963,6376.311069,14302.131594,6352.820493,10380.176649
16312.619155,6423.475844,16363.599394,6498.781049,33769.742906
16312.619155,6423.475844,16240.381109,6604.012764,7477.239349
16312.619155,6423.475844,16259.771225,6372.714371,35578.621759
13463.207445,5894.872014,13506.101185,5847.760328,26142.822326
13463.207445,5894.872014,13506.096323,6083.3988,8896.356442
13463.207445,5894.872014,13406.477312,5708.95169,6438.269101
13463.207445,5894.872014,13396.87328,5951.425175,26948.571505
13396.87328,5951.425175,13345.859537,5863.433345,28878.62316
16259.771225,6372.714371,16158.047856,6541.159962,7617.651379
16217.634839,6307.524503,16259.771225,6372.714371,33378.512064
16217.634839,6307.524503,16125.647818,6480.787048,7906.633793
16165.745865,6769.901312,16179.086915,6727.201515,16914.977341
16245.267568,6818.114827,16165.745865,6769.901312,12380.527906
16245.267568,6818.114827,16314.664241,6736.260979,8381.193135
13148.756064,6177.001294,13214.671861,6225.295256,18036.458435
13148.756064,6177.001294,13106.592236,6236.303235,16725.142097
13140.033813,6627.165355,13195.261925,6819.133643,12143.928969
13154.582932,6439.249104,13235.788618,6560.967041,47865.563141
13154.582932,6439.249104,13140.033813,6627.165355,50396.844301
13154.582932,6439.249104,13106.592236,6236.303235,11547.390332
13106.592236,6236.303235,13049.742418,6204.030153,13045.767119
13584.12515,5916.417902,13609.357821,6018.465378,13966.223473
13584.12515,5916.417902,13597.82632,5828.724133,27172.857011
13584.12515,5916.417902,13506.101185,5847.760328,25069.971092
13506.101185,5847.760328,13467.023344,5704.70167,6486.893572
14798.117896,6664.789366,14816.189544,6928.115161,14125.317082
14798.117896,6664.789366,14865.074058,6605.131248,34858.37859
14798.117896,6664.789366,14765.95697,6454.4952,8544.053213
15488.32928,7316.685809,15541.337432,7353.494676,14596.154394
15488.32928,7316.685809,15455.240169,7365.931504,13122.179489
15455.240169,7365.931504,15389.137167,7370.713524,10500.198951
16052.709431,7530.044622,15935.444204,7628.873203,55945.668553
16052.709431,7530.044622,15858.911562,7230.439078,18534.863805
16052.709431,7530.044622,16152.422776,7452.960529,59252.421312
16152.422776,7452.960529,15963.273484,7126.500777,9020.216939
15963.273484,7126.500777,16031.918076,7085.776731,9036.059657
15963.273484,7126.500777,15928.715245,7013.495668,10034.729275
15963.273484,7126.500777,15893.050569,7132.258623,15591.311566
15858.911562,7230.439078,15781.574102,7203.649073,24749.633421
15858.911562,7230.439078,15857.251217,7144.098074,20338.887418
15893.050569,7132.258623,15857.251217,7144.098074,17806.967656
16160.090184,6885.191972,16245.267568,6818.114827,12617.650526
16160.090184,6885.191972,16087.552411,6791.935081,7427.791138
14068.413479,7781.180374,14022.212182,7789.273583,27973.112963
14068.413479,7781.180374,14069.247298,7621.530206,7323.837752
14116.126958,7865.23501,14068.413479,7781.180374,28982.739517
14116.126958,7865.23501,14140.00456,7768.164784,27219.057692
14005.281384,7253.133312,13986.853205,6930.957666,9767.067501
14005.281384,7253.133312,13935.043413,7166.077693,50887.666784
14005.281384,7253.133312,14094.860849,7326.473947,47626.73126
14005.281384,7253.133312,14024.702772,7563.384965,10325.329172
14024.702772,7563.384965,13989.08235,7635.195923,19497.111252
14024.702772,7563.384965,14069.247298,7621.530206,20590.621591
14234.572581,7760.566042,14302.972847,7835.49651,24503.597435
14234.572581,7760.566042,14200.531117,7610.295733,14393.405259
14234.572581,7760.566042,14197.694846,7848.990265,28084.063994
14197.694846,7848.990265,14140.00456,7768.164784,26833.933106
14069.247298,7621.530206,14105.861636,7616.829699,19377.08902
14140.00456,7768.164784,14105.861636,7616.829699,3754.421512
15351.363896,7003.936878,15401.84791,6944.747318,16641.468504
14582.753782,6147.449625,14671.337929,6122.784338,13706.382705
14582.753782,6147.449625,14529.966712,6036.28049,10095.102094
14582.753782,6147.449625,14497.54844,6164.95618,18199.593062
15289.210916,6641.890469,15349.244339,6665.224628,18164.954011
15289.210916,6641.890469,15281.258179,6780.419324,6999.683473
15289.210916,6641.890469,15249.8959,6498.939118,9877.5853
15249.8959,6498.939118,15333.117284,6488.47709,13164.526351
15249.8959,6498.939118,15198.687458,6383.345736,12747.68581
15249.8959,6498.939118,15182.037441,6519.394444,12970.153611
15140.433421,6928.864518,15120.797643,6810.940128,9595.173848
15035.394464,6999.777579,14941.338564,6915.243479,28047.625081
15035.394464,6999.777579,15066.573072,6915.336199,34698.953061
15066.573072,6915.336199,15140.433421,6928.864518,26088.580342
15066.573072,6915.336199,15031.902313,6814.779728,12934.796412
15120.797643,6810.940128,15031.902313,6814.779728,5876.875619
15333.117284,6488.47709,15263.510643,6374.373026,4268.382919
15333.117284,6488.47709,15364.86181,6459.696134,15222.865912
15333.117284,6488.47709,15377.950598,6603.754526,6796.643958
15377.950598,6603.754526,15349.244339,6665.224628,17677.323558
15377.950598,6603.754526,15414.851326,6657.542928,17604.787016
15414.851326,6657.542928,15439.263708,6598.297234,17051.339665
14822.916982,6401.926853,14765.95697,6454.4952,12838.645159
14822.916982,6401.926853,14871.268675,6435.853875,18669.111689
14200.531117,7610.295733,14255.785469,7538.812961,23362.935772
14200.531117,7610.295733,14129.510458,7547.384871,20765.05841
14129.510458,7547.384871,14105.861636,7616.829699,20006.345538
14094.860849,7326.473947,14129.510458,7547.384871,10411.64928
14134.210016,7180.228407,14115.834674,6948.828717,15710.577334
14134.210016,7180.228407,14094.860849,7326.473947,47801.633328
14134.210016,7180.228407,14210.167611,7314.091506,42183.506585
12664.360696,6189.397662,12758.566552,6525.682802,10726.189464
13645.940146,6901.118044,13583.075434,6860.140236,12978.518749
13691.596406,6849.651442,13645.940146,6901.118044,18247.220172
13691.596406,6849.651442,13670.634464,6750.647495,13842.200008
13602.257378,6328.971309,13582.892004,6131.088604,17699.417946
13602.257378,6328.971309,13582.325144,6527.132741,47527.525029
13602.257378,6328.971309,13683.168902,6456.967271,54865.911643
13683.168902,6456.967271,13718.179714,6271.66209,48940.657024
13683.168902,6456.967271,13715.305757,6679.746839,11870.505493
13715.305757,6679.746839,13670.634464,6750.647495,15546.549356
13670.634464,6750.647495,13618.565375,6726.029359,14897.045991
13582.325144,6527.132741,13507.280288,6516.469305,50605.793526
13582.325144,6527.132741,13618.565375,6726.029359,7313.113697
15493.715703,6769.535257,15458.307665,6836.004167,19735.740642
15493.715703,6769.535257,15519.699163,6835.415279,21297.665194
15364.86181,6459.696134,15413.504986,6498.193527,13958.156147
16087.552411,6791.935081,16165.745865,6769.901312,10037.342969
16087.552411,6791.935081,16024.884387,6717.416788,6685.513953
16087.552411,6791.935081,16038.167274,6826.910091,9317.717088
14043.507897,6291.926682,14063.551548,6444.305247,20038.60671
14043.507897,6291.926682,13978.850909,6158.838294,43835.675222
14043.507897,6291.926682,14106.367419,6153.496498,36454.100078
15447.575019,7160.720258,15488.32928,7316.685809,9114.512008
15447.575019,7160.720258,15425.770641,6995.861506,5056.362134
15447.575019,7160.720258,15481.586204,7107.851721,22343.550389
15401.84791,6944.747318,15425.770641,6995.861506,16055.749855
15398.076322,6833.810959,15401.84791,6944.747318,6096.369764
15423.656478,6774.656564,15414.851326,6657.542928,6620.674002
15423.656478,6774.656564,15398.076322,6833.810959,18345.199049
15458.307665,6836.004167,15423.656478,6774.656564,18701.785727
15458.307665,6836.004167,15469.736379,6942.941785,5533.837427
15481.586204,7107.851721,15455.26659,6988.684287,4051.026144
15469.736379,6942.941785,15455.26659,6988.684287,14375.672098
15425.770641,6995.861506,15455.26659,6988.684287,14496.283519
13096.666859,6005.987863,13148.756064,6177.001294,12353.290711
13096.666859,6005.987863,13019.520973,5900.598728,38481.897823
15204.642572,6648.988644,15215.149215,6807.27708,8900.99207
15204.642572,6648.988644,15289.210916,6641.890469,19099.84401
15204.642572,6648.988644,15182.037441,6519.394444,8349.200421
14455.446415,6207.980591,14493.122975,6328.027806,6538.464012
14497.54844,6164.95618,14565.011001,6310.676025,6320.19981
14497.54844,6164.95618,14455.446415,6207.980591,21166.675651
14497.54844,6164.95618,14447.746845,6043.333011,8045.615802
14447.746845,6043.333011,14396.450879,6017.978889,8987.662027
12952.069582,5704.373201,12964.132504,5753.62057,12757.108551
13014.76036,6039.339076,13049.742418,6204.030153,7635.539958
13014.76036,6039.339076,13019.520973,5900.598728,38276.100635
13019.520973,5900.598728,12964.132504,5753.62057,6630.866047
12964.132504,5753.62057,12922.175582,5763.91108,9076.119656
12954.967794,5922.602619,13014.76036,6039.339076,40247.399171
12954.967794,5922.602619,12922.175582,5763.91108,6331.081988
13989.344119,5817.039897,13943.768493,5758.638489,10846.402776
13989.344119,5817.039897,13985.843747,5893.302001,11536.389428
13989.344119,5817.039897,14040.688689,5795.75442,14150.118964
14040.688689,5795.75442,14067.762584,5730.053958,9028.113149
14040.688689,5795.75442,14098.596468,5846.851837,12528.130211
12657.697331,6006.924243,12664.360696,6189.397662,53395.868821
12657.697331,6006.924243,12602.525825,5806.85337,9246.943888
13918.030409,6360.753378,13942.125251,6586.195228,9662.126306
13793.905552,6404.852647,13852.823521,6628.377039,15553.200865
13793.905552,6404.852647,13848.179299,6240.700451,42559.201843
13793.905552,6404.852647,13718.179714,6271.66209,48758.302868
13718.179714,6271.66209,13697.748528,6065.320385,10248.081194
13697.748528,6065.320385,13643.372343,6052.74286,14262.177886
13697.748528,6065.320385,13740.100187,6027.81957,14865.361392
13740.100187,6027.81957,13785.811491,6010.520162,12651.024735
13740.100187,6027.81957,13817.681028,6093.227255,4884.45383
13848.179299,6240.700451,13918.030409,6360.753378,41285.542164
13848.179299,6240.700451,13817.681028,6093.227255,15488.589151
15166.816106,6118.45408,15180.614486,6037.366166,11568.399762
15180.614486,6037.366166,15131.501033,5994.973094,9449.723677
14376.686193,5461.335649,14371.90792,5605.061005,6235.260367
15399.004848,6368.373043,15361.232241,6343.076905,10301.053344
15399.004848,6368.373043,15420.642835,6331.223347,9787.880194
16179.086915,6727.201515,16255.794836,6708.82705,9204.516817
15468.788957,6347.982629,15420.642835,6331.223347,9170.8119
15468.788957,6347.982629,15505.986864,6305.693038,10886.026049
12574.231214,5338.188269,12536.091332,5366.316345,32938.833063
12574.231214,5338.188269,12685.827555,5501.667595,5983.482548
13345.859537,5863.433345,13333.771025,5728.615314,7695.711783
15404.676703,7531.662219,15389.137167,7370.713524,9591.836182
15389.137167,7370.713524,15344.079781,7365.371655,16300.655597
15115.877493,7206.173939,15035.394464,6999.777579,18566.858127
15115.877493,7206.173939,15214.002164,7302.583211,35059.810112
15028.442674,7330.835652,15115.877493,7206.173939,39923.246467
15113.512572,7607.710358,14880.013739,7556.53599,29496.366293
15113.512572,7607.710358,15028.442674,7330.835652,28598.930745
15113.512572,7607.710358,15330.864047,7543.478256,44875.6333
15244.100302,7181.543605,15240.647454,7010.509661,11373.521237
15244.100302,7181.543605,15214.002164,7302.583211,31765.275007
15348.240207,7201.912768,15351.363896,7003.936878,11568.943347
15348.240207,7201.912768,15447.575019,7160.720258,24887.548662
15348.240207,7201.912768,15244.100302,7181.543605,31167.113588
15348.240207,7201.912768,15344.079781,7365.371655,17775.968148
15330.864047,7543.478256,15404.676703,7531.662219,40115.611271
15330.864047,7543.478256,15263.670739,7411.561143,12840.398819
15344.079781,7365.371655,15263.670739,7411.561143,4919.983005
15214.002164,7302.583211,15263.670739,7411.561143,10045.563046
15505.986864,6305.693038,15554.859697,6318.03376,9657.178456
14067.762584,5730.053958,14051.073617,5694.427629,13294.353117
16125.647818,6480.787048,16074.430204,6516.773623,5491.106935
16158.047856,6541.159962,16125.647818,6480.787048,5616.297806
16158.047856,6541.159962,16106.401161,6553.465823,6591.666633
14396.450879,6017.978889,14370.443655,6046.727757,10452.011222
14383.018526,5959.60371,14429.301966,5947.045701,9434.807375
14383.018526,5959.60371,14396.450879,6017.978889,7519.554978
14401.668912,6141.928229,14455.446415,6207.980591,21220.629345
14401.668912,6141.928229,14370.443655,6046.727757,7797.844614
14401.668912,6141.928229,14375.336156,6219.682368,23621.323716
